transaction_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
29211,2368,37,47,2025-02-05,2,999.04
29212,2967,171,21,2024-11-02,4,1926.88
29213,3240,63,9,2025-02-11,1,411.5
29214,9765,154,30,2024-10-11,2,506.64
29215,4176,69,28,2024-05-18,1,13.41
29216,8563,133,17,2024-06-14,5,654.35
29217,2923,176,44,2025-02-06,5,1092.5
29218,1841,92,45,2024-11-29,2,305.66
29219,3894,195,9,2024-09-07,2,45.2
29220,4056,171,9,2025-04-15,2,963.44
29221,1120,32,18,2024-09-13,5,2498.2
29222,1213,125,25,2024-11-13,4,1736.04
29223,9973,10,50,2025-04-16,2,370.76
29224,7422,30,45,2025-03-19,4,431.08
29225,2922,113,37,2024-07-09,5,1195.6
29226,8930,194,40,2025-01-10,2,841.2
29227,6505,146,46,2025-03-20,5,538.55
29228,4420,85,13,2024-08-06,4,1162.12
29229,9753,134,50,2024-05-21,1,44.72
29230,7323,192,10,2024-11-13,2,649.4
29231,4066,46,42,2025-04-14,5,423.5
29232,3734,37,44,2024-11-22,3,1498.56
29233,6545,66,7,2024-06-20,4,266.84
29234,5904,74,31,2025-01-05,5,2135.1
29235,7709,20,32,2025-01-15,2,716.72
29236,7245,152,12,2024-09-09,1,5.42
29237,5364,5,10,2024-07-23,5,2209.25
29238,3688,95,46,2024-07-17,5,1048.0
29239,8062,114,3,2025-05-04,1,458.98
29240,2912,164,36,2024-07-28,5,2361.1
29241,6135,62,6,2025-01-18,5,1462.6
29242,4202,72,34,2024-12-27,4,212.0
29243,411,91,44,2024-12-12,2,177.6
29244,3035,178,4,2024-06-14,2,249.52
29245,5667,162,17,2025-03-20,5,2242.9
29246,4608,87,24,2024-10-10,4,1235.4
29247,9823,4,2,2024-11-20,5,2119.05
29248,5040,86,36,2024-09-27,4,727.68
29249,2908,97,20,2024-11-15,5,101.25
29250,8670,22,47,2024-12-28,5,1861.2
29251,4173,2,48,2025-02-10,5,1659.05
29252,9639,191,20,2025-03-26,1,118.35
29253,6444,103,22,2025-01-08,4,1797.4
29254,785,188,19,2024-11-18,2,67.86
29255,2805,6,33,2024-08-15,2,510.22
29256,4940,55,39,2025-01-06,5,540.8
29257,5475,68,28,2025-04-02,4,707.72
29258,1334,77,34,2024-07-06,5,2397.25
29259,3573,144,14,2025-01-23,4,647.52
29260,5614,104,10,2024-10-19,4,1028.44
29261,1505,165,42,2024-12-05,5,2120.65
29262,6376,31,30,2024-05-20,3,677.55
29263,7197,59,37,2024-05-12,4,816.44
29264,5308,29,18,2024-11-18,4,1452.0
29265,529,149,34,2024-08-23,5,1239.95
29266,8636,36,16,2024-12-27,3,19.41
29267,4618,15,25,2024-05-15,3,268.32
29268,3970,56,7,2024-07-22,2,707.6
29269,6545,20,16,2024-10-11,1,358.36
29270,941,119,36,2024-07-29,2,548.16
29271,9297,70,2,2025-03-05,5,1605.7
29272,9539,69,16,2024-12-24,4,53.64
29273,6491,167,46,2025-01-07,1,32.89
29274,2018,176,39,2025-01-02,3,655.5
29275,7167,139,1,2024-12-11,1,356.61
29276,6862,49,26,2024-10-13,4,634.6
29277,465,39,36,2024-07-13,2,837.38
29278,1707,165,50,2025-01-11,5,2120.65
29279,3494,62,35,2025-04-12,3,877.56
29280,6054,107,47,2024-10-17,4,1899.76
29281,3730,110,31,2024-11-13,1,29.78
29282,2486,170,13,2025-04-23,1,62.91
29283,2427,99,40,2024-11-18,5,2324.35
29284,4187,184,36,2025-03-31,1,360.08
29285,1066,173,22,2024-08-03,1,310.63
29286,6642,131,49,2024-07-06,2,703.26
29287,2492,114,4,2025-02-23,4,1835.92
29288,2390,126,46,2025-04-25,5,617.4
29289,2848,75,7,2024-09-04,2,494.62
29290,7343,113,26,2025-05-09,4,956.48
29291,7988,21,29,2024-11-16,3,229.65
29292,995,188,18,2024-12-30,2,67.86
29293,1237,87,22,2025-03-28,2,617.7
29294,6253,101,1,2024-10-30,3,473.28
29295,6519,95,27,2024-07-26,4,838.4
29296,9604,128,4,2024-11-20,3,1319.49
29297,2133,3,8,2024-10-31,4,1467.92
29298,5144,133,3,2024-11-25,1,130.87
29299,3855,19,24,2024-07-01,1,40.39
29300,3608,192,13,2025-03-31,4,1298.8
29301,7119,4,8,2024-08-17,3,1271.43
29302,6581,71,13,2024-12-15,4,1354.76
29303,6527,45,35,2025-01-21,5,1342.05
29304,4985,50,23,2024-05-14,4,936.64
29305,7908,122,24,2025-05-03,4,263.4
29306,8289,140,35,2024-08-26,2,942.8
29307,1354,54,31,2024-11-04,5,2476.7
29308,6974,72,18,2024-05-15,4,212.0
29309,5046,97,24,2025-03-05,1,20.25
29310,9228,107,2,2025-02-19,5,2374.7
29311,2346,80,19,2025-01-14,5,2479.05
29312,9571,116,40,2025-04-29,2,338.66
29313,972,55,36,2024-12-09,2,216.32
29314,6555,36,16,2025-02-25,1,6.47
29315,3457,135,45,2025-01-12,2,110.66
29316,4810,146,23,2025-02-03,5,538.55
29317,3896,69,44,2024-11-04,4,53.64
29318,8848,142,33,2024-05-25,3,388.77
29319,555,156,1,2025-03-01,4,394.76
29320,1501,71,23,2025-02-26,1,338.69
29321,3338,193,48,2025-03-16,4,1334.84
29322,7624,69,24,2024-09-17,4,53.64
29323,8443,126,21,2025-03-06,3,370.44
29324,6704,185,17,2024-07-29,4,890.6
29325,2225,57,50,2024-07-01,1,100.45
29326,5878,154,43,2024-08-31,2,506.64
29327,3662,103,44,2024-12-15,5,2246.75
29328,3965,67,12,2024-10-11,5,2121.1
29329,8179,15,11,2024-12-18,1,89.44
29330,6637,7,16,2025-03-19,3,1390.77
29331,2532,83,35,2025-01-01,3,688.62
29332,9775,99,25,2024-08-22,1,464.87
29333,576,39,41,2024-06-04,5,2093.45
29334,1907,52,22,2025-02-27,3,1241.64
29335,8151,144,27,2025-04-07,3,485.64
29336,4768,87,33,2024-10-20,4,1235.4
29337,8159,146,41,2024-12-04,2,215.42
29338,4178,27,13,2025-01-03,5,881.65
29339,4760,146,43,2024-10-02,1,107.71
29340,5360,174,48,2025-01-06,2,976.12
29341,4258,4,39,2024-05-21,3,1271.43
29342,9496,80,44,2025-05-06,3,1487.43
29343,601,183,18,2025-04-07,1,218.88
29344,6049,197,24,2025-02-27,2,727.74
29345,7474,118,11,2024-09-14,3,935.22
29346,2280,105,10,2024-10-17,1,150.69
29347,7054,106,17,2024-09-20,5,1920.5
29348,6773,16,39,2024-09-13,5,1933.7
29349,4204,99,34,2024-08-29,2,929.74
29350,744,121,48,2024-10-11,3,822.87
29351,6119,48,37,2025-03-04,3,154.89
29352,9142,178,39,2024-06-10,1,124.76
29353,7474,72,16,2025-03-04,1,53.0
29354,5436,46,27,2025-01-15,4,338.8
29355,6143,141,33,2024-08-11,2,242.16
29356,8418,167,13,2024-06-26,5,164.45
29357,4631,114,39,2024-12-18,2,917.96
29358,5204,155,38,2025-04-10,4,447.12
29359,8651,191,32,2024-07-09,4,473.4
29360,1500,3,30,2025-03-29,5,1834.9
29361,4894,163,42,2024-08-19,3,966.45
29362,613,195,13,2024-10-21,5,113.0
29363,3988,44,23,2024-10-24,2,67.1
29364,8479,194,12,2025-01-13,4,1682.4
29365,1555,161,11,2024-12-21,4,1397.64
29366,3121,75,45,2025-01-15,4,989.24
29367,9148,106,48,2024-10-02,1,384.1
29368,9439,154,2,2024-07-31,5,1266.6
29369,9617,19,28,2024-06-16,4,161.56
29370,9227,120,2,2024-10-20,1,219.57
29371,9216,166,22,2025-01-18,3,830.4
29372,3747,185,47,2025-04-24,1,222.65
29373,5014,7,40,2024-06-15,2,927.18
29374,7861,187,30,2025-01-25,2,80.68
29375,8542,9,15,2025-01-18,2,670.92
29376,8212,105,28,2025-04-08,5,753.45
29377,4799,62,23,2025-03-26,2,585.04
29378,3980,111,38,2024-09-27,4,164.96
29379,7307,6,43,2024-06-15,4,1020.44
29380,52,62,16,2024-10-14,1,292.52
29381,9996,37,50,2025-03-26,1,499.52
29382,5829,80,6,2024-06-09,5,2479.05
29383,5460,56,2,2025-01-15,3,1061.4
29384,7706,189,25,2025-01-06,4,1608.64
29385,6448,57,12,2025-04-09,1,100.45
29386,7857,157,44,2024-06-21,3,376.14
29387,6794,98,14,2024-05-30,2,216.92
29388,5391,113,50,2024-05-18,2,478.24
29389,7384,89,18,2025-01-03,5,1120.05
29390,3364,43,44,2024-07-05,3,896.16
29391,5509,59,46,2024-07-04,1,204.11
29392,7962,62,31,2024-09-29,3,877.56
29393,1200,160,41,2024-08-18,1,318.09
29394,6827,115,48,2025-04-26,4,1931.68
29395,2917,32,15,2025-01-17,3,1498.92
29396,9776,146,25,2025-02-17,4,430.84
29397,9494,86,3,2024-08-07,5,909.6
29398,867,75,39,2025-05-09,2,494.62
29399,6788,57,17,2024-10-16,2,200.9
29400,5424,29,33,2024-07-24,4,1452.0
29401,7281,50,36,2025-01-15,5,1170.8
29402,4797,163,9,2025-03-24,1,322.15
29403,1710,63,3,2024-09-27,2,823.0
29404,9150,82,23,2025-03-31,3,984.27
29405,3641,129,49,2024-11-26,1,262.79
29406,3982,192,49,2024-11-08,4,1298.8
29407,4084,20,29,2025-03-28,1,358.36
29408,9676,197,26,2024-05-26,3,1091.61
29409,6060,60,34,2024-12-15,3,70.05
29410,8500,179,32,2025-04-03,2,858.0
29411,3701,111,17,2024-07-22,4,164.96
29412,4830,24,26,2025-02-25,1,469.35
29413,9185,141,34,2024-11-22,4,484.32
29414,8528,98,35,2024-10-23,3,325.38
29415,1295,157,6,2024-09-30,4,501.52
29416,8643,84,42,2025-01-08,4,1000.24
29417,9592,86,32,2024-10-20,3,545.76
29418,9893,38,2,2024-11-05,5,322.5
29419,6910,153,14,2025-02-04,1,247.43
29420,837,22,39,2025-01-24,1,372.24
29421,1238,157,11,2024-11-29,2,250.76
29422,8438,58,35,2025-01-09,2,238.78
29423,955,151,20,2024-05-31,5,888.1
29424,98,92,1,2025-02-24,3,458.49
29425,4576,53,6,2025-01-24,5,1096.15
29426,192,136,2,2025-01-11,3,399.66
29427,1788,95,4,2024-07-01,2,419.2
29428,6186,20,23,2024-12-13,3,1075.08
29429,6134,160,20,2024-08-11,3,954.27
29430,6742,165,18,2024-07-19,5,2120.65
29431,85,72,19,2024-07-11,2,106.0
29432,5802,194,33,2024-08-24,2,841.2
29433,5541,191,25,2025-03-16,1,118.35
29434,8073,129,3,2025-02-07,1,262.79
29435,8587,87,46,2024-07-09,2,617.7
29436,7384,94,48,2024-09-01,1,117.54
29437,9791,159,43,2025-03-15,4,1588.2
29438,6912,49,27,2024-07-16,1,158.65
29439,1630,9,34,2025-04-04,2,670.92
29440,1567,138,25,2025-03-10,1,254.92
29441,8755,6,39,2024-06-23,4,1020.44
29442,9720,6,13,2024-07-10,3,765.33
29443,2292,39,13,2024-10-02,2,837.38
29444,9587,58,50,2024-08-10,3,358.17
29445,668,199,15,2024-09-14,3,763.35
29446,7615,165,47,2024-08-23,5,2120.65
29447,1580,69,21,2025-01-03,1,13.41
29448,4775,59,18,2024-12-28,2,408.22
29449,6283,112,23,2025-04-09,3,1046.22
29450,9834,138,2,2025-04-07,4,1019.68
29451,8684,83,44,2024-12-13,4,918.16
29452,7483,150,11,2024-12-20,1,24.04
29453,9562,99,2,2024-12-14,3,1394.61
29454,9109,158,42,2024-06-15,5,1849.35
29455,2218,138,29,2024-08-16,1,254.92
29456,4998,37,42,2024-11-20,4,1998.08
29457,9696,92,16,2025-04-10,1,152.83
29458,3037,107,4,2024-10-05,4,1899.76
29459,830,90,23,2024-10-17,1,424.27
29460,4043,167,14,2025-02-20,2,65.78
29461,1868,154,23,2025-05-03,2,506.64
29462,131,21,29,2025-04-28,4,306.2
29463,2418,5,50,2025-02-27,2,883.7
29464,5702,59,47,2024-06-06,2,408.22
29465,3114,117,2,2024-07-02,4,1868.52
29466,3398,114,30,2024-06-30,5,2294.9
29467,3955,119,36,2024-10-30,3,822.24
29468,8217,5,45,2025-05-11,4,1767.4
29469,6312,179,27,2025-03-08,5,2145.0
29470,4657,33,9,2024-11-19,1,126.58
29471,7835,74,36,2025-01-21,2,854.04
29472,3605,90,15,2024-07-25,1,424.27
29473,67,179,36,2024-09-07,3,1287.0
29474,9020,35,2,2024-05-15,2,760.62
29475,8683,93,13,2024-09-19,3,519.12
29476,9865,102,26,2025-04-24,3,301.29
29477,5262,134,27,2024-10-12,1,44.72
29478,6405,104,18,2024-09-18,3,771.33
29479,4138,26,27,2024-08-20,4,1604.8
29480,3383,40,32,2024-06-20,3,1371.54
29481,4053,6,7,2024-05-29,2,510.22
29482,1772,29,14,2024-09-15,4,1452.0
29483,4952,95,30,2025-04-13,4,838.4
29484,3546,39,31,2024-10-25,3,1256.07
29485,1253,123,13,2024-12-20,5,1830.9
29486,8329,78,36,2024-10-08,5,722.95
29487,8756,72,6,2024-09-26,1,53.0
29488,7859,154,40,2025-03-10,1,253.32
29489,2255,149,44,2025-04-09,2,495.98
29490,1294,119,15,2025-03-16,2,548.16
29491,8516,29,9,2024-08-18,2,726.0
29492,4754,26,37,2025-04-06,3,1203.6
29493,9050,159,15,2025-03-30,4,1588.2
29494,1690,92,39,2024-06-12,2,305.66
29495,4887,129,3,2024-12-02,4,1051.16
29496,9013,179,26,2024-07-19,3,1287.0
29497,7889,77,29,2025-01-05,4,1917.8
29498,3003,23,28,2025-02-22,1,194.71
29499,8766,197,12,2024-11-17,5,1819.35
29500,5314,14,41,2025-03-28,2,488.86
29501,6268,90,10,2024-12-29,1,424.27
29502,6898,198,24,2024-10-06,2,806.82
29503,3036,138,34,2024-10-17,5,1274.6
29504,289,159,16,2025-03-18,1,397.05
29505,7791,75,16,2024-09-30,2,494.62
29506,2730,192,25,2024-12-28,2,649.4
29507,9046,175,46,2025-03-12,4,1985.36
29508,3239,152,40,2024-06-18,1,5.42
29509,7583,140,48,2025-03-08,2,942.8
29510,1898,88,11,2024-07-29,3,751.02
29511,9085,137,24,2024-11-26,4,1965.36
29512,6321,126,46,2025-04-15,3,370.44
29513,2490,50,38,2024-08-30,1,234.16
29514,6546,114,11,2025-02-24,3,1376.94
29515,1033,73,18,2025-02-25,3,971.58
29516,3986,33,8,2024-07-27,1,126.58
29517,6897,96,12,2024-12-15,2,48.56
29518,916,75,15,2025-04-01,2,494.62
29519,578,132,10,2024-06-17,2,503.26
29520,63,98,29,2024-07-23,4,433.84
29521,7289,174,11,2025-04-25,4,1952.24
29522,9731,197,21,2024-12-29,5,1819.35
29523,5452,61,3,2025-01-06,5,314.7
29524,3084,174,43,2025-04-26,2,976.12
29525,9802,148,11,2025-05-03,5,1389.95
29526,2548,186,34,2025-05-05,4,1866.52
29527,9404,82,17,2024-06-01,1,328.09
29528,2951,103,4,2024-10-23,1,449.35
29529,699,146,38,2024-10-26,4,430.84
29530,992,196,11,2024-07-17,5,892.1
29531,9158,59,17,2024-07-21,1,204.11
29532,8792,188,48,2025-05-09,3,101.79
29533,9515,155,22,2024-11-17,2,223.56
29534,7306,1,17,2025-01-05,1,351.03
29535,4988,52,47,2024-12-30,3,1241.64
29536,8813,42,18,2024-11-13,5,789.25
29537,1192,83,22,2025-01-10,1,229.54
29538,5551,141,40,2024-12-29,1,121.08
29539,4357,188,10,2024-06-23,5,169.65
29540,1239,5,31,2025-01-27,4,1767.4
29541,5370,183,16,2024-12-08,1,218.88
29542,8117,163,2,2024-08-08,2,644.3
29543,7506,119,8,2025-04-26,5,1370.4
29544,1218,61,13,2024-08-07,3,188.82
29545,9264,149,35,2024-07-02,3,743.97
29546,1324,177,36,2024-12-01,4,496.6
29547,2868,102,30,2024-07-08,2,200.86
29548,3112,58,13,2024-07-14,4,477.56
29549,1670,87,2,2024-09-26,5,1544.25
29550,8615,197,30,2025-03-31,4,1455.48
29551,3575,4,1,2024-08-11,1,423.81
29552,8067,23,36,2025-04-13,3,584.13
29553,6490,5,41,2024-06-07,2,883.7
29554,5653,106,14,2024-11-27,3,1152.3
29555,9148,79,8,2024-06-02,4,1926.04
29556,1652,175,42,2025-03-05,5,2481.7
29557,6324,169,2,2024-12-17,5,482.9
29558,5597,68,21,2024-12-20,1,176.93
29559,8411,100,47,2024-11-27,5,893.55
29560,3323,199,31,2024-10-12,5,1272.25
29561,4738,2,34,2024-06-05,2,663.62
29562,9891,63,18,2025-01-20,5,2057.5
29563,8464,57,29,2024-10-10,3,301.35
29564,130,32,15,2024-08-25,3,1498.92
29565,5925,91,19,2025-01-20,4,355.2
29566,8582,108,41,2024-09-25,4,999.44
29567,8236,82,4,2024-09-01,1,328.09
29568,5908,53,14,2025-03-08,4,876.92
29569,3298,187,46,2024-08-01,2,80.68
29570,6829,95,49,2025-03-20,3,628.8
29571,7712,193,21,2025-04-01,2,667.42
29572,4390,93,34,2024-12-18,3,519.12
29573,2892,88,16,2024-09-05,2,500.68
29574,6009,88,50,2025-04-06,5,1251.7
29575,5143,29,6,2024-05-15,3,1089.0
29576,7811,16,24,2025-02-24,1,386.74
29577,1308,90,50,2024-08-25,1,424.27
29578,2093,123,23,2024-12-04,4,1464.72
29579,192,186,47,2025-04-21,4,1866.52
29580,437,172,33,2024-08-19,5,913.45
29581,9595,164,1,2024-12-31,2,944.44
29582,7619,38,11,2024-07-01,2,129.0
29583,4291,200,39,2024-10-08,3,679.8
29584,1841,137,43,2025-01-22,4,1965.36
29585,6233,116,22,2025-01-09,3,507.99
29586,7006,64,35,2025-02-03,3,931.35
29587,1627,2,36,2024-09-13,1,331.81
29588,3694,70,8,2025-01-04,5,1605.7
29589,3893,126,17,2024-10-31,4,493.92
29590,2327,29,8,2025-05-03,5,1815.0
29591,7279,116,10,2024-12-15,4,677.32
29592,100,125,34,2024-09-27,2,868.02
29593,7189,4,36,2024-06-18,3,1271.43
29594,2742,189,1,2024-08-08,2,804.32
29595,8947,191,15,2024-08-08,3,355.05
29596,1707,79,40,2025-04-14,1,481.51
29597,9600,58,22,2024-10-26,2,238.78
29598,6690,90,47,2024-09-27,5,2121.35
29599,9095,170,26,2024-06-14,5,314.55
29600,9808,194,15,2024-07-31,1,420.6
29601,9364,62,19,2024-10-31,1,292.52
29602,5527,76,47,2025-05-07,3,729.09
29603,6229,78,17,2025-03-28,5,722.95
29604,4880,67,41,2024-08-26,4,1696.88
29605,37,15,5,2024-10-31,4,357.76
29606,4286,185,16,2024-09-11,5,1113.25
29607,6398,53,13,2025-03-30,4,876.92
29608,1943,134,49,2025-02-06,5,223.6
29609,3795,80,28,2024-06-11,5,2479.05
29610,5054,150,42,2025-03-13,3,72.12
29611,9700,181,45,2024-12-28,2,891.54
29612,6099,141,15,2024-05-15,1,121.08
29613,8124,153,27,2024-10-13,5,1237.15
29614,931,134,5,2025-01-02,5,223.6
29615,9877,185,1,2025-05-08,1,222.65
29616,4417,53,20,2025-03-17,5,1096.15
29617,6157,158,47,2024-12-29,1,369.87
29618,2631,60,38,2024-05-25,3,70.05
29619,8617,134,10,2024-05-25,2,89.44
29620,1216,30,39,2024-08-02,1,107.77
29621,8284,95,18,2024-06-16,1,209.6
29622,1282,177,27,2025-01-08,3,372.45
29623,6464,175,10,2024-05-21,4,1985.36
29624,1713,82,49,2024-08-18,3,984.27
29625,275,194,20,2024-08-10,2,841.2
29626,4569,124,50,2025-01-30,1,337.21
29627,7554,161,21,2024-12-20,5,1747.05
29628,1634,171,36,2024-05-12,3,1445.16
29629,1227,159,11,2025-05-09,1,397.05
29630,254,149,16,2025-04-12,1,247.99
29631,174,149,22,2024-10-10,4,991.96
29632,3180,126,47,2024-08-26,3,370.44
29633,9167,141,22,2024-11-20,3,363.24
29634,1502,169,18,2024-05-12,4,386.32
29635,8338,119,33,2024-09-13,4,1096.32
29636,7938,57,32,2024-10-31,5,502.25
29637,8394,108,30,2024-10-24,1,249.86
29638,6815,194,12,2024-12-30,1,420.6
29639,1560,107,12,2024-09-21,4,1899.76
29640,1369,64,49,2024-12-04,5,1552.25
29641,920,2,9,2024-07-03,5,1659.05
29642,3774,117,29,2024-07-23,1,467.13
29643,3092,118,19,2024-06-19,5,1558.7
29644,8135,160,10,2024-09-16,4,1272.36
29645,1128,150,15,2024-06-08,3,72.12
29646,1885,20,15,2024-08-22,5,1791.8
29647,4549,135,11,2024-09-16,5,276.65
29648,9186,29,38,2025-02-27,2,726.0
29649,2713,151,42,2025-04-14,4,710.48
29650,7753,164,48,2025-02-14,1,472.22
29651,9612,69,45,2025-01-19,4,53.64
29652,6003,157,17,2024-09-11,2,250.76
29653,7174,81,2,2025-04-16,4,1116.48
29654,3298,112,22,2024-08-23,5,1743.7
29655,9056,198,24,2025-04-15,1,403.41
29656,1082,113,25,2025-04-01,4,956.48
29657,97,180,31,2024-12-23,1,285.98
29658,213,97,47,2024-10-26,3,60.75
29659,1028,7,47,2024-08-01,2,927.18
29660,7121,169,26,2024-06-25,1,96.58
29661,7022,75,9,2024-09-17,2,494.62
29662,1875,52,42,2024-12-09,5,2069.4
29663,294,67,43,2024-05-27,3,1272.66
29664,3845,175,11,2025-03-25,1,496.34
29665,6835,74,48,2025-04-12,4,1708.08
29666,5346,65,40,2024-12-19,5,951.85
29667,941,82,8,2024-08-18,4,1312.36
29668,1270,52,32,2024-08-24,3,1241.64
29669,3796,112,26,2025-02-17,1,348.74
29670,498,169,36,2025-04-28,1,96.58
29671,167,16,24,2025-02-17,4,1546.96
29672,6473,30,44,2024-06-05,1,107.77
29673,4907,45,44,2024-09-22,4,1073.64
29674,8648,60,21,2024-08-11,5,116.75
29675,4419,37,42,2024-08-26,4,1998.08
29676,7512,77,22,2024-12-22,3,1438.35
29677,7218,130,26,2025-01-31,1,396.92
29678,8479,32,41,2025-05-10,1,499.64
29679,6897,188,23,2024-07-02,4,135.72
29680,5215,153,29,2024-11-30,5,1237.15
29681,5319,49,12,2024-09-21,1,158.65
29682,745,53,38,2025-01-25,2,438.46
29683,8108,173,24,2025-03-06,5,1553.15
29684,8875,176,42,2025-05-02,1,218.5
29685,1852,157,22,2025-01-24,3,376.14
29686,373,86,16,2024-07-15,3,545.76
29687,6728,79,28,2024-07-04,3,1444.53
29688,6337,138,6,2024-08-18,4,1019.68
29689,8266,93,44,2024-07-24,5,865.2
29690,4152,184,50,2024-12-12,1,360.08
29691,1202,77,31,2025-01-21,5,2397.25
29692,7699,37,15,2024-10-09,4,1998.08
29693,7438,88,9,2024-05-27,3,751.02
29694,467,154,38,2024-08-19,1,253.32
29695,7323,184,37,2024-09-30,5,1800.4
29696,5156,73,31,2024-06-12,5,1619.3
29697,1094,156,25,2025-05-01,3,296.07
29698,5211,24,17,2025-05-09,3,1408.05
29699,8846,126,30,2024-10-11,4,493.92
29700,4804,87,40,2024-12-28,1,308.85
29701,9345,119,18,2025-02-19,4,1096.32
29702,9334,102,18,2025-01-17,4,401.72
29703,7144,151,43,2024-11-23,3,532.86
29704,8318,106,4,2024-08-15,5,1920.5
29705,4884,101,44,2024-05-12,5,788.8
29706,2649,19,6,2024-11-29,1,40.39
29707,6081,119,9,2024-09-06,5,1370.4
29708,1722,43,42,2024-11-08,2,597.44
29709,6678,62,37,2024-10-19,5,1462.6
29710,8600,47,40,2025-03-31,4,1965.4
29711,4014,188,23,2024-11-06,3,101.79
29712,9331,24,6,2024-11-12,1,469.35
29713,3160,12,8,2025-04-23,3,1051.23
29714,1280,115,40,2024-07-29,5,2414.6
29715,3743,133,20,2025-02-26,5,654.35
29716,3798,50,26,2024-08-25,5,1170.8
29717,2381,131,6,2025-04-09,4,1406.52
29718,6221,45,15,2024-07-19,2,536.82
29719,6060,46,3,2025-04-06,1,84.7
29720,6276,14,25,2025-02-15,5,1222.15
29721,1959,136,22,2024-12-08,5,666.1
29722,1855,53,38,2024-08-24,5,1096.15
29723,2243,31,10,2024-07-08,3,677.55
29724,6984,36,10,2024-12-19,5,32.35
29725,6133,192,15,2024-09-21,4,1298.8
29726,9408,39,31,2024-09-16,5,2093.45
29727,7358,125,7,2024-05-28,5,2170.05
29728,3049,71,42,2025-01-28,4,1354.76
29729,238,73,23,2024-06-05,1,323.86
29730,9054,105,11,2024-11-10,2,301.38
29731,1674,87,18,2024-10-28,1,308.85
29732,5611,188,5,2024-11-18,1,33.93
29733,1239,178,2,2024-12-25,2,249.52
29734,5417,51,37,2024-06-17,3,712.53
29735,797,88,19,2025-01-22,4,1001.36
29736,1931,62,32,2025-03-12,5,1462.6
29737,9941,27,48,2024-09-28,1,176.33
29738,275,125,6,2024-05-16,5,2170.05
29739,1001,95,43,2024-10-20,2,419.2
29740,3044,17,20,2024-06-19,4,101.4
29741,4147,42,36,2024-08-31,1,157.85
29742,3419,54,19,2025-04-12,2,990.68
29743,6917,159,25,2025-01-26,3,1191.15
29744,5704,9,31,2024-09-09,3,1006.38
29745,3852,74,26,2025-03-02,3,1281.06
29746,1215,163,24,2024-08-15,4,1288.6
29747,204,150,45,2024-06-13,5,120.2
29748,8575,157,48,2024-09-12,1,125.38
29749,9778,39,9,2024-11-03,3,1256.07
29750,1716,82,17,2025-04-06,4,1312.36
29751,2361,50,48,2025-03-10,2,468.32
29752,5884,99,48,2024-08-22,5,2324.35
29753,7189,145,30,2025-01-01,5,632.65
29754,7534,124,3,2024-09-24,3,1011.63
29755,3240,40,25,2024-08-14,5,2285.9
29756,7879,123,5,2024-06-30,1,366.18
29757,5163,167,43,2024-11-19,1,32.89
29758,2825,77,6,2025-04-07,3,1438.35
29759,7503,60,50,2024-10-02,3,70.05
29760,4319,100,17,2024-07-28,4,714.84
29761,2350,103,40,2024-06-30,4,1797.4
29762,3240,12,40,2024-08-19,4,1401.64
29763,2398,107,18,2025-03-11,3,1424.82
29764,712,188,18,2025-03-01,2,67.86
29765,9722,55,9,2024-06-02,5,540.8
29766,6994,32,19,2024-11-24,4,1998.56
29767,4371,43,14,2025-04-01,3,896.16
29768,9421,10,40,2025-01-04,4,741.52
29769,3917,186,39,2024-12-11,1,466.63
29770,1687,121,41,2025-03-05,5,1371.45
29771,4001,119,42,2024-11-24,4,1096.32
29772,5222,164,13,2024-11-22,4,1888.88
29773,4214,126,4,2024-06-15,1,123.48
29774,7271,67,31,2025-02-28,3,1272.66
29775,6916,167,30,2024-07-23,1,32.89
29776,5742,189,36,2025-01-22,5,2010.8
29777,7337,28,29,2024-06-14,3,177.93
29778,4943,184,43,2024-10-04,4,1440.32
29779,291,193,46,2024-09-18,3,1001.13
29780,1134,131,9,2025-03-10,1,351.63
29781,1543,98,33,2024-05-24,2,216.92
29782,8172,10,28,2024-12-10,4,741.52
29783,3109,172,50,2025-04-05,4,730.76
29784,7939,57,19,2025-02-25,3,301.35
29785,5219,104,2,2024-12-13,2,514.22
29786,4363,197,44,2025-01-16,5,1819.35
29787,9879,11,30,2024-12-10,1,8.85
29788,6156,69,40,2024-06-16,4,53.64
29789,1771,15,29,2024-12-07,1,89.44
29790,1183,33,33,2024-12-30,3,379.74
29791,8208,99,12,2024-11-11,5,2324.35
29792,4106,87,10,2025-01-20,2,617.7
29793,9167,22,49,2024-11-23,2,744.48
29794,99,102,18,2025-01-11,3,301.29
29795,8363,176,20,2024-07-29,2,437.0
29796,6048,77,12,2024-10-08,3,1438.35
29797,113,73,4,2024-12-14,5,1619.3
29798,4031,72,34,2025-05-07,2,106.0
29799,2059,91,38,2024-11-13,3,266.4
29800,3647,66,45,2024-06-17,2,133.42
29801,6943,182,31,2025-04-02,3,879.72
29802,3641,143,39,2025-02-14,5,1259.55
29803,7354,192,14,2024-10-25,5,1623.5
29804,5362,59,24,2024-07-18,3,612.33
29805,9542,145,38,2024-07-05,4,506.12
29806,6875,5,13,2024-11-18,3,1325.55
29807,9182,140,41,2024-05-23,1,471.4
29808,960,136,35,2024-12-10,5,666.1
29809,8038,55,3,2024-12-02,2,216.32
29810,9132,98,33,2024-07-09,5,542.3
29811,4944,193,20,2024-06-11,1,333.71
